datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-17 20:00:00,SCL,Seattle City Light,D,Demand,1007,megawatthours
2025-08-17 19:00:00,SCL,Seattle City Light,D,Demand,991,megawatthours
2025-08-17 18:00:00,SCL,Seattle City Light,D,Demand,964,megawatthours
2025-08-17 17:00:00,SCL,Seattle City Light,D,Demand,933,megawatthours
2025-08-17 16:00:00,SCL,Seattle City Light,D,Demand,887,megawatthours
2025-08-17 15:00:00,SCL,Seattle City Light,D,Demand,797,megawatthours
2025-08-17 14:00:00,SCL,Seattle City Light,D,Demand,795,megawatthours
2025-08-17 13:00:00,SCL,Seattle City Light,D,Demand,784,megawatthours
2025-08-17 12:00:00,SCL,Seattle City Light,D,Demand,766,megawatthours
2025-08-17 11:00:00,SCL,Seattle City Light,D,Demand,770,megawatthours
2025-08-17 10:00:00,SCL,Seattle City Light,D,Demand,795,megawatthours
2025-08-17 09:00:00,SCL,Seattle City Light,D,Demand,832,megawatthours
2025-08-17 08:00:00,SCL,Seattle City Light,D,Demand,867,megawatthours
2025-08-17 07:00:00,SCL,Seattle City Light,D,Demand,915,megawatthours
2025-08-17 06:00:00,SCL,Seattle City Light,D,Demand,968,megawatthours
2025-08-17 05:00:00,SCL,Seattle City Light,D,Demand,1014,megawatthours
2025-08-17 04:00:00,SCL,Seattle City Light,D,Demand,1032,megawatthours
2025-08-17 03:00:00,SCL,Seattle City Light,D,Demand,1044,megawatthours
2025-08-17 02:00:00,SCL,Seattle City Light,D,Demand,1062,megawatthours
2025-08-17 01:00:00,SCL,Seattle City Light,D,Demand,1047,megawatthours
2025-08-17 00:00:00,SCL,Seattle City Light,D,Demand,1042,megawatthours
2025-08-16 23:00:00,SCL,Seattle City Light,D,Demand,1027,megawatthours
2025-08-16 22:00:00,SCL,Seattle City Light,D,Demand,1028,megawatthours
2025-08-16 21:00:00,SCL,Seattle City Light,D,Demand,998,megawatthours
2025-08-16 20:00:00,SCL,Seattle City Light,D,Demand,1029,megawatthours
2025-08-16 19:00:00,SCL,Seattle City Light,D,Demand,1014,megawatthours
2025-08-16 18:00:00,SCL,Seattle City Light,D,Demand,998,megawatthours
2025-08-16 17:00:00,SCL,Seattle City Light,D,Demand,965,megawatthours
2025-08-16 16:00:00,SCL,Seattle City Light,D,Demand,917,megawatthours
2025-08-16 15:00:00,SCL,Seattle City Light,D,Demand,862,megawatthours
2025-08-16 14:00:00,SCL,Seattle City Light,D,Demand,807,megawatthours
2025-08-16 13:00:00,SCL,Seattle City Light,D,Demand,781,megawatthours
2025-08-16 12:00:00,SCL,Seattle City Light,D,Demand,774,megawatthours
2025-08-16 11:00:00,SCL,Seattle City Light,D,Demand,770,megawatthours
2025-08-16 10:00:00,SCL,Seattle City Light,D,Demand,787,megawatthours
2025-08-16 09:00:00,SCL,Seattle City Light,D,Demand,834,megawatthours
2025-08-16 08:00:00,SCL,Seattle City Light,D,Demand,882,megawatthours
2025-08-16 07:00:00,SCL,Seattle City Light,D,Demand,948,megawatthours
2025-08-16 06:00:00,SCL,Seattle City Light,D,Demand,997,megawatthours
2025-08-16 05:00:00,SCL,Seattle City Light,D,Demand,1043,megawatthours
2025-08-16 04:00:00,SCL,Seattle City Light,D,Demand,1069,megawatthours
2025-08-16 03:00:00,SCL,Seattle City Light,D,Demand,1068,megawatthours
2025-08-16 02:00:00,SCL,Seattle City Light,D,Demand,1094,megawatthours
2025-08-16 01:00:00,SCL,Seattle City Light,D,Demand,1131,megawatthours
2025-08-16 00:00:00,SCL,Seattle City Light,D,Demand,1145,megawatthours
2025-08-15 23:00:00,SCL,Seattle City Light,D,Demand,1147,megawatthours
2025-08-15 22:00:00,SCL,Seattle City Light,D,Demand,1150,megawatthours
2025-08-15 21:00:00,SCL,Seattle City Light,D,Demand,1143,megawatthours
2025-08-15 20:00:00,SCL,Seattle City Light,D,Demand,1145,megawatthours
2025-08-15 19:00:00,SCL,Seattle City Light,D,Demand,1121,megawatthours
2025-08-15 18:00:00,SCL,Seattle City Light,D,Demand,1096,megawatthours
2025-08-15 17:00:00,SCL,Seattle City Light,D,Demand,1059,megawatthours
2025-08-15 16:00:00,SCL,Seattle City Light,D,Demand,1009,megawatthours
2025-08-15 15:00:00,SCL,Seattle City Light,D,Demand,956,megawatthours
2025-08-15 14:00:00,SCL,Seattle City Light,D,Demand,882,megawatthours
2025-08-15 13:00:00,SCL,Seattle City Light,D,Demand,804,megawatthours
2025-08-15 12:00:00,SCL,Seattle City Light,D,Demand,758,megawatthours
2025-08-15 11:00:00,SCL,Seattle City Light,D,Demand,745,megawatthours
2025-08-15 10:00:00,SCL,Seattle City Light,D,Demand,758,megawatthours
2025-08-15 09:00:00,SCL,Seattle City Light,D,Demand,785,megawatthours
2025-08-15 08:00:00,SCL,Seattle City Light,D,Demand,830,megawatthours
