datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-17 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68219,megawatthours
2025-08-17 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,71303,megawatthours
2025-08-17 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,73744,megawatthours
2025-08-17 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,75927,megawatthours
2025-08-17 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,78228,megawatthours
2025-08-16 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79347,megawatthours
2025-08-16 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79038,megawatthours
2025-08-16 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,77894,megawatthours
2025-08-16 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,76897,megawatthours
2025-08-16 19:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,75663,megawatthours
2025-08-16 18:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,73686,megawatthours
2025-08-16 17:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,70810,megawatthours
2025-08-16 16:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,66765,megawatthours
2025-08-16 15:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62241,megawatthours
2025-08-16 14:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,58024,megawatthours
2025-08-16 13:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55099,megawatthours
2025-08-16 12:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54777,megawatthours
2025-08-16 11:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,54750,megawatthours
2025-08-16 10:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,55014,megawatthours
2025-08-16 09:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,56040,megawatthours
2025-08-16 08:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,57559,megawatthours
2025-08-16 07:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,59603,megawatthours
2025-08-16 06:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,62058,megawatthours
2025-08-16 05:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,65030,megawatthours
2025-08-16 04:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,68407,megawatthours
2025-08-16 03:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,71798,megawatthours
2025-08-16 02:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,74037,megawatthours
2025-08-16 01:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,76662,megawatthours
2025-08-16 00:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79703,megawatthours
2025-08-15 23:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80992,megawatthours
2025-08-15 22:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,81087,megawatthours
2025-08-15 21:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,80489,megawatthours
2025-08-15 20:00:00,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,79887,megawatthours
