datetime,respondent,respondent-name,type,type-name,energy_consumption_mw,value-units
2025-08-13 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,138442,megawatthours
2025-08-13 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,140198,megawatthours
2025-08-13 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,140539,megawatthours
2025-08-13 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,138904,megawatthours
2025-08-13 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,135152,megawatthours
2025-08-13 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,130063,megawatthours
2025-08-13 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,125532,megawatthours
2025-08-13 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121303,megawatthours
2025-08-13 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,115702,megawatthours
2025-08-13 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,111344,megawatthours
2025-08-13 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107186,megawatthours
2025-08-13 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103540,megawatthours
2025-08-13 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99169,megawatthours
2025-08-13 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96820,megawatthours
2025-08-13 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96916,megawatthours
2025-08-13 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99724,megawatthours
2025-08-13 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103812,megawatthours
2025-08-13 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,108869,megawatthours
2025-08-13 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,114168,megawatthours
2025-08-13 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121341,megawatthours
2025-08-13 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,129873,megawatthours
2025-08-13 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,135916,megawatthours
2025-08-13 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,140553,megawatthours
2025-08-12 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,144795,megawatthours
2025-08-12 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,146576,megawatthours
2025-08-12 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,146497,megawatthours
2025-08-12 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,145332,megawatthours
2025-08-12 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,142162,megawatthours
2025-08-12 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,138430,megawatthours
2025-08-12 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,132896,megawatthours
2025-08-12 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,125786,megawatthours
2025-08-12 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,119177,megawatthours
2025-08-12 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,113572,megawatthours
2025-08-12 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,109593,megawatthours
2025-08-12 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104813,megawatthours
2025-08-12 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100582,megawatthours
2025-08-12 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96259,megawatthours
2025-08-12 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93994,megawatthours
2025-08-12 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94690,megawatthours
2025-08-12 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97054,megawatthours
2025-08-12 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,101038,megawatthours
2025-08-12 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,105290,megawatthours
2025-08-12 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,110111,megawatthours
2025-08-12 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,118365,megawatthours
2025-08-12 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,127548,megawatthours
2025-08-12 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,132750,megawatthours
2025-08-12 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,138415,megawatthours
2025-08-11 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,142620,megawatthours
2025-08-11 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,143422,megawatthours
2025-08-11 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,141428,megawatthours
2025-08-11 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,138498,megawatthours
2025-08-11 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,135294,megawatthours
2025-08-11 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,131334,megawatthours
2025-08-11 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126119,megawatthours
2025-08-11 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,119701,megawatthours
2025-08-11 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,113764,megawatthours
2025-08-11 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,109835,megawatthours
2025-08-11 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,105169,megawatthours
2025-08-11 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99994,megawatthours
2025-08-11 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,95597,megawatthours
2025-08-11 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91651,megawatthours
2025-08-11 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89072,megawatthours
2025-08-11 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89189,megawatthours
2025-08-11 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91117,megawatthours
2025-08-11 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94021,megawatthours
2025-08-11 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97120,megawatthours
2025-08-11 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102425,megawatthours
2025-08-11 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,109436,megawatthours
2025-08-11 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,117051,megawatthours
2025-08-11 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121556,megawatthours
2025-08-11 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126794,megawatthours
2025-08-10 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,130402,megawatthours
2025-08-10 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,130661,megawatthours
2025-08-10 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,128265,megawatthours
2025-08-10 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,124374,megawatthours
2025-08-10 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120006,megawatthours
2025-08-10 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,115715,megawatthours
2025-08-10 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,110445,megawatthours
2025-08-10 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104153,megawatthours
2025-08-10 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99409,megawatthours
2025-08-10 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93741,megawatthours
2025-08-10 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88259,megawatthours
2025-08-10 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,83697,megawatthours
2025-08-10 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,82046,megawatthours
2025-08-10 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,82647,megawatthours
2025-08-10 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,83486,megawatthours
2025-08-10 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85000,megawatthours
2025-08-10 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87352,megawatthours
2025-08-10 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89305,megawatthours
2025-08-10 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92804,megawatthours
2025-08-10 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,98586,megawatthours
2025-08-10 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,105340,megawatthours
2025-08-10 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,111770,megawatthours
2025-08-10 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116964,megawatthours
2025-08-10 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121919,megawatthours
2025-08-09 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126237,megawatthours
2025-08-09 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126845,megawatthours
2025-08-09 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,124810,megawatthours
2025-08-09 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121373,megawatthours
2025-08-09 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,117475,megawatthours
2025-08-09 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,113313,megawatthours
2025-08-09 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,108809,megawatthours
2025-08-09 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104381,megawatthours
2025-08-09 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99384,megawatthours
2025-08-09 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94724,megawatthours
2025-08-09 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89717,megawatthours
2025-08-09 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85672,megawatthours
2025-08-09 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,83774,megawatthours
2025-08-09 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,83807,megawatthours
2025-08-09 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84110,megawatthours
2025-08-09 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85662,megawatthours
2025-08-09 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88434,megawatthours
2025-08-09 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92126,megawatthours
2025-08-09 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96065,megawatthours
2025-08-09 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100723,megawatthours
2025-08-09 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,106956,megawatthours
2025-08-09 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,113833,megawatthours
2025-08-09 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,118797,megawatthours
2025-08-09 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,123976,megawatthours
2025-08-08 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,128536,megawatthours
2025-08-08 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,130363,megawatthours
2025-08-08 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,129416,megawatthours
2025-08-08 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126835,megawatthours
2025-08-08 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,123927,megawatthours
2025-08-08 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120708,megawatthours
2025-08-08 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116431,megawatthours
2025-08-08 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,112318,megawatthours
2025-08-08 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,108482,megawatthours
2025-08-08 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103800,megawatthours
2025-08-08 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100539,megawatthours
2025-08-08 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96130,megawatthours
2025-08-08 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92089,megawatthours
2025-08-08 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88842,megawatthours
2025-08-08 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87082,megawatthours
2025-08-08 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87566,megawatthours
2025-08-08 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90002,megawatthours
2025-08-08 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93413,megawatthours
2025-08-08 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97650,megawatthours
2025-08-08 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102549,megawatthours
2025-08-08 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,108527,megawatthours
2025-08-08 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,115196,megawatthours
2025-08-08 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,119321,megawatthours
2025-08-08 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,123108,megawatthours
2025-08-07 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126668,megawatthours
2025-08-07 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,128586,megawatthours
2025-08-07 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,128095,megawatthours
2025-08-07 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,126193,megawatthours
2025-08-07 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,123911,megawatthours
2025-08-07 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120870,megawatthours
2025-08-07 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116138,megawatthours
2025-08-07 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,111095,megawatthours
2025-08-07 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107140,megawatthours
2025-08-07 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104123,megawatthours
2025-08-07 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100149,megawatthours
2025-08-07 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,95677,megawatthours
2025-08-07 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91574,megawatthours
2025-08-07 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87867,megawatthours
2025-08-07 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85608,megawatthours
2025-08-07 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86206,megawatthours
2025-08-07 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88299,megawatthours
2025-08-07 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91450,megawatthours
2025-08-07 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94844,megawatthours
2025-08-07 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,98936,megawatthours
2025-08-07 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104358,megawatthours
2025-08-07 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,110408,megawatthours
2025-08-07 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,114223,megawatthours
2025-08-07 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,117034,megawatthours
2025-08-06 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,119685,megawatthours
2025-08-06 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121076,megawatthours
2025-08-06 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,121152,megawatthours
2025-08-06 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120351,megawatthours
2025-08-06 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,118873,megawatthours
2025-08-06 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116950,megawatthours
2025-08-06 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,113571,megawatthours
2025-08-06 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,110073,megawatthours
2025-08-06 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,106634,megawatthours
2025-08-06 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104201,megawatthours
2025-08-06 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,101936,megawatthours
2025-08-06 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97719,megawatthours
2025-08-06 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93492,megawatthours
2025-08-06 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89351,megawatthours
2025-08-06 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86963,megawatthours
2025-08-06 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87121,megawatthours
2025-08-06 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89046,megawatthours
2025-08-06 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92279,megawatthours
2025-08-06 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96093,megawatthours
2025-08-06 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99866,megawatthours
2025-08-06 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,106074,megawatthours
2025-08-06 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,112797,megawatthours
2025-08-06 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116501,megawatthours
2025-08-06 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,119623,megawatthours
2025-08-05 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,122955,megawatthours
2025-08-05 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,124851,megawatthours
2025-08-05 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,124744,megawatthours
2025-08-05 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,122958,megawatthours
2025-08-05 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120405,megawatthours
2025-08-05 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116869,megawatthours
2025-08-05 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,112113,megawatthours
2025-08-05 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107204,megawatthours
2025-08-05 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102638,megawatthours
2025-08-05 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100037,megawatthours
2025-08-05 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97627,megawatthours
2025-08-05 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94051,megawatthours
2025-08-05 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90437,megawatthours
2025-08-05 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86656,megawatthours
2025-08-05 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84457,megawatthours
2025-08-05 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84497,megawatthours
2025-08-05 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86242,megawatthours
2025-08-05 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89364,megawatthours
2025-08-05 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93235,megawatthours
2025-08-05 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97334,megawatthours
2025-08-05 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103836,megawatthours
2025-08-05 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,111384,megawatthours
2025-08-05 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,115674,megawatthours
2025-08-05 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120859,megawatthours
2025-08-04 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,124627,megawatthours
2025-08-04 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,125334,megawatthours
2025-08-04 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,123248,megawatthours
2025-08-04 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,120314,megawatthours
2025-08-04 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,116491,megawatthours
2025-08-04 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,112223,megawatthours
2025-08-04 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107630,megawatthours
2025-08-04 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103159,megawatthours
2025-08-04 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,98735,megawatthours
2025-08-04 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,95001,megawatthours
2025-08-04 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92335,megawatthours
2025-08-04 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88589,megawatthours
2025-08-04 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85553,megawatthours
2025-08-04 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,82379,megawatthours
2025-08-04 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,80053,megawatthours
2025-08-04 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,79609,megawatthours
2025-08-04 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,81113,megawatthours
2025-08-04 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,83730,megawatthours
2025-08-04 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86419,megawatthours
2025-08-04 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89008,megawatthours
2025-08-04 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94483,megawatthours
2025-08-04 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100402,megawatthours
2025-08-04 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104170,megawatthours
2025-08-04 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,107434,megawatthours
2025-08-03 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,109779,megawatthours
2025-08-03 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,109592,megawatthours
2025-08-03 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,106574,megawatthours
2025-08-03 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102521,megawatthours
2025-08-03 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,98279,megawatthours
2025-08-03 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94451,megawatthours
2025-08-03 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90252,megawatthours
2025-08-03 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86640,megawatthours
2025-08-03 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84121,megawatthours
2025-08-03 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,81713,megawatthours
2025-08-03 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,78107,megawatthours
2025-08-03 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,75290,megawatthours
2025-08-03 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,74152,megawatthours
2025-08-03 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,73995,megawatthours
2025-08-03 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,74221,megawatthours
2025-08-03 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,74956,megawatthours
2025-08-03 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,75992,megawatthours
2025-08-03 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77670,megawatthours
2025-08-03 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,80520,megawatthours
2025-08-03 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85190,megawatthours
2025-08-03 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89690,megawatthours
2025-08-03 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94717,megawatthours
2025-08-03 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97652,megawatthours
2025-08-03 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,100833,megawatthours
2025-08-02 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103232,megawatthours
2025-08-02 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103375,megawatthours
2025-08-02 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,101700,megawatthours
2025-08-02 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99196,megawatthours
2025-08-02 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96821,megawatthours
2025-08-02 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94593,megawatthours
2025-08-02 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91841,megawatthours
2025-08-02 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89071,megawatthours
2025-08-02 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86215,megawatthours
2025-08-02 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84899,megawatthours
2025-08-02 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,82556,megawatthours
2025-08-02 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,79962,megawatthours
2025-08-02 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,78109,megawatthours
2025-08-02 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77580,megawatthours
2025-08-02 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77242,megawatthours
2025-08-02 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,78099,megawatthours
2025-08-02 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,79392,megawatthours
2025-08-02 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,80735,megawatthours
2025-08-02 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84144,megawatthours
2025-08-02 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88213,megawatthours
2025-08-02 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92892,megawatthours
2025-08-02 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,97297,megawatthours
2025-08-02 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99655,megawatthours
2025-08-02 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102205,megawatthours
2025-08-01 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104485,megawatthours
2025-08-01 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,105572,megawatthours
2025-08-01 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,105134,megawatthours
2025-08-01 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,104167,megawatthours
2025-08-01 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103870,megawatthours
2025-08-01 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,103131,megawatthours
2025-08-01 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,102217,megawatthours
2025-08-01 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,101416,megawatthours
2025-08-01 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,99408,megawatthours
2025-08-01 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,96714,megawatthours
2025-08-01 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94818,megawatthours
2025-08-01 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92030,megawatthours
2025-08-01 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90042,megawatthours
2025-08-01 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88459,megawatthours
2025-08-01 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86772,megawatthours
2025-08-01 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87217,megawatthours
